date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#value+usd
2005-09-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,cereals and tubers,"Rice (basmati, broken)",KG,actual,Retail,PKR,19.75,0.3297
2005-09-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,cereals and tubers,Wheat flour,KG,actual,Retail,PKR,12.47,0.2082
2005-09-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,cereals and tubers,"Rice (basmati, broken)",KG,actual,Retail,PKR,19.43,0.3244
2005-09-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,cereals and tubers,Wheat flour,KG,actual,Retail,PKR,12.4,0.207
2005-09-15,PUNJAB,Multan,Multan,30.195556,71.475278,cereals and tubers,"Rice (basmati, broken)",KG,actual,Retail,PKR,21.0,0.3506
2005-09-15,PUNJAB,Multan,Multan,30.195556,71.475278,cereals and tubers,Wheat flour,KG,actual,Retail,PKR,12.5,0.2087
2005-09-15,SINDH,Karachi,Karachi,24.9056,67.0822,cereals and tubers,"Rice (basmati, broken)",KG,actual,Retail,PKR,21.67,0.3618
2005-09-15,SINDH,Karachi,Karachi,24.9056,67.0822,cereals and tubers,Wheat flour,KG,actual,Retail,PKR,13.82,0.2307
2005-10-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,cereals and tubers,"Rice (basmati, broken)",KG,actual,Retail,PKR,21.75,0.3642
2005-10-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,cereals and tubers,"Rice (basmati, broken)",KG,actual,Retail,PKR,19.5,0.3265
2005-10-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,cereals and tubers,Wheat flour,KG,actual,Retail,PKR,12.28,0.2056
2005-10-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,cereals and tubers,"Rice (basmati, broken)",KG,actual,Retail,PKR,19.18,0.3212
2005-10-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,cereals and tubers,Wheat flour,KG,actual,Retail,PKR,12.38,0.2072
2005-10-15,PUNJAB,Multan,Multan,30.195556,71.475278,cereals and tubers,"Rice (basmati, broken)",KG,actual,Retail,PKR,19.25,0.3223
2005-10-15,PUNJAB,Multan,Multan,30.195556,71.475278,cereals and tubers,Wheat flour,KG,actual,Retail,PKR,12.23,0.2048
2005-10-15,SINDH,Karachi,Karachi,24.9056,67.0822,cereals and tubers,"Rice (basmati, broken)",KG,actual,Retail,PKR,18.5,0.3098
2005-10-15,SINDH,Karachi,Karachi,24.9056,67.0822,cereals and tubers,Wheat flour,KG,actual,Retail,PKR,13.5,0.2261
2005-11-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,cereals and tubers,"Rice (basmati, broken)",KG,actual,Retail,PKR,21.75,0.3639
2005-11-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,cereals and tubers,"Rice (basmati, broken)",KG,actual,Retail,PKR,19.75,0.3304
2005-11-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,cereals and tubers,"Rice (basmati, broken)",KG,actual,Retail,PKR,19.68,0.3292
2005-11-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,cereals and tubers,Wheat flour,KG,actual,Retail,PKR,13.09,0.219
2005-11-15,PUNJAB,Multan,Multan,30.195556,71.475278,cereals and tubers,"Rice (basmati, broken)",KG,actual,Retail,PKR,19.25,0.322
2005-11-15,PUNJAB,Multan,Multan,30.195556,71.475278,cereals and tubers,Wheat flour,KG,actual,Retail,PKR,12.63,0.2113
2005-11-15,SINDH,Karachi,Karachi,24.9056,67.0822,cereals and tubers,"Rice (basmati, broken)",KG,actual,Retail,PKR,20.6,0.3446
2005-11-15,SINDH,Karachi,Karachi,24.9056,67.0822,cereals and tubers,Wheat flour,KG,actual,Retail,PKR,13.44,0.2249
2005-12-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,cereals and tubers,"Rice (basmati, broken)",KG,actual,Retail,PKR,21.75,0.3627
2005-12-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,cereals and tubers,"Rice (basmati, broken)",KG,actual,Retail,PKR,19.75,0.3293
2005-12-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,cereals and tubers,"Rice (basmati, broken)",KG,actual,Retail,PKR,19.68,0.3282
2005-12-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,cereals and tubers,Wheat flour,KG,actual,Retail,PKR,12.85,0.2143
2005-12-15,PUNJAB,Multan,Multan,30.195556,71.475278,cereals and tubers,"Rice (basmati, broken)",KG,actual,Retail,PKR,20.5,0.3418
2005-12-15,PUNJAB,Multan,Multan,30.195556,71.475278,cereals and tubers,Wheat flour,KG,actual,Retail,PKR,13.0,0.2168
2005-12-15,SINDH,Karachi,Karachi,24.9056,67.0822,cereals and tubers,"Rice (basmati, broken)",KG,actual,Retail,PKR,20.71,0.3453
2005-12-15,SINDH,Karachi,Karachi,24.9056,67.0822,cereals and tubers,Wheat flour,KG,actual,Retail,PKR,13.43,0.224
2006-01-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,cereals and tubers,"Rice (basmati, broken)",KG,actual,Retail,PKR,21.75,0.3635
2006-01-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,cereals and tubers,Rice (coarse),KG,actual,Retail,PKR,15.5,0.259
2006-01-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,cereals and tubers,"Rice (basmati, broken)",KG,actual,Retail,PKR,19.75,0.3301
2006-01-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,cereals and tubers,Rice (coarse),KG,actual,Retail,PKR,16.3,0.2724
2006-01-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,cereals and tubers,Wheat,KG,actual,Retail,PKR,12.5,0.2089
2006-01-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,cereals and tubers,Wheat flour,KG,actual,Retail,PKR,13.62,0.2276
2006-01-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,cereals and tubers,"Rice (basmati, broken)",KG,actual,Retail,PKR,19.68,0.3289
2006-01-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,cereals and tubers,Rice (coarse),KG,actual,Retail,PKR,18.5,0.3092
2006-01-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,cereals and tubers,Wheat,KG,actual,Retail,PKR,12.5,0.2089
2006-01-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,cereals and tubers,Wheat flour,KG,actual,Retail,PKR,13.16,0.2199
2006-01-15,PUNJAB,Multan,Multan,30.195556,71.475278,cereals and tubers,"Rice (basmati, broken)",KG,actual,Retail,PKR,20.5,0.3426
2006-01-15,PUNJAB,Multan,Multan,30.195556,71.475278,cereals and tubers,Wheat,KG,actual,Retail,PKR,11.3,0.1889
2006-01-15,PUNJAB,Multan,Multan,30.195556,71.475278,cereals and tubers,Wheat flour,KG,actual,Retail,PKR,12.63,0.2111
2006-01-15,SINDH,Karachi,Karachi,24.9056,67.0822,cereals and tubers,"Rice (basmati, broken)",KG,actual,Retail,PKR,20.63,0.3448
2006-01-15,SINDH,Karachi,Karachi,24.9056,67.0822,cereals and tubers,Rice (coarse),KG,actual,Retail,PKR,15.5,0.259
2006-01-15,SINDH,Karachi,Karachi,24.9056,67.0822,cereals and tubers,Wheat,KG,actual,Retail,PKR,12.0,0.2005
2006-01-15,SINDH,Karachi,Karachi,24.9056,67.0822,cereals and tubers,Wheat flour,KG,actual,Retail,PKR,13.76,0.2299
2006-02-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,cereals and tubers,"Rice (basmati, broken)",KG,actual,Retail,PKR,21.75,0.3632
2006-02-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,cereals and tubers,Rice (coarse),KG,actual,Retail,PKR,15.5,0.2588
2006-02-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,cereals and tubers,"Rice (basmati, broken)",KG,actual,Retail,PKR,19.75,0.3298
2006-02-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,cereals and tubers,Rice (coarse),KG,actual,Retail,PKR,16.3,0.2722
2006-02-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,cereals and tubers,Wheat,KG,actual,Retail,PKR,13.0,0.2171
2006-02-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,cereals and tubers,Wheat flour,KG,actual,Retail,PKR,13.62,0.2274
2006-02-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,cereals and tubers,"Rice (basmati, broken)",KG,actual,Retail,PKR,19.68,0.3286
2006-02-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,cereals and tubers,Rice (coarse),KG,actual,Retail,PKR,18.5,0.3089
2006-02-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,cereals and tubers,Wheat,KG,actual,Retail,PKR,12.5,0.2087
2006-02-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,cereals and tubers,Wheat flour,KG,actual,Retail,PKR,13.15,0.2196
2006-02-15,PUNJAB,Multan,Multan,30.195556,71.475278,cereals and tubers,"Rice (basmati, broken)",KG,actual,Retail,PKR,20.5,0.3423
2006-02-15,PUNJAB,Multan,Multan,30.195556,71.475278,cereals and tubers,Wheat,KG,actual,Retail,PKR,11.3,0.1887
2006-02-15,PUNJAB,Multan,Multan,30.195556,71.475278,cereals and tubers,Wheat flour,KG,actual,Retail,PKR,12.63,0.2109
2006-02-15,SINDH,Karachi,Karachi,24.9056,67.0822,cereals and tubers,"Rice (basmati, broken)",KG,actual,Retail,PKR,20.63,0.3445
2006-02-15,SINDH,Karachi,Karachi,24.9056,67.0822,cereals and tubers,Rice (coarse),KG,actual,Retail,PKR,15.5,0.2588
2006-02-15,SINDH,Karachi,Karachi,24.9056,67.0822,cereals and tubers,Wheat,KG,actual,Retail,PKR,12.0,0.2004
2006-02-15,SINDH,Karachi,Karachi,24.9056,67.0822,cereals and tubers,Wheat flour,KG,actual,Retail,PKR,13.96,0.2331
2006-03-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,cereals and tubers,"Rice (basmati, broken)",KG,actual,Retail,PKR,21.75,0.3617
2006-03-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,cereals and tubers,Rice (coarse),KG,actual,Retail,PKR,22.4,0.3725
2006-03-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,cereals and tubers,"Rice (basmati, broken)",KG,actual,Retail,PKR,19.75,0.3285
2006-03-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,cereals and tubers,Rice (coarse),KG,actual,Retail,PKR,26.3,0.4374
2006-03-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,cereals and tubers,Wheat,KG,actual,Retail,PKR,13.0,0.2162
2006-03-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,cereals and tubers,Wheat flour,KG,actual,Retail,PKR,13.67,0.2274
2006-03-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,cereals and tubers,"Rice (basmati, broken)",KG,actual,Retail,PKR,19.91,0.3311
2006-03-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,cereals and tubers,Rice (coarse),KG,actual,Retail,PKR,18.5,0.3077
2006-03-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,cereals and tubers,Wheat,KG,actual,Retail,PKR,12.5,0.2079
2006-03-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,cereals and tubers,Wheat flour,KG,actual,Retail,PKR,13.13,0.2184
2006-03-15,PUNJAB,Multan,Multan,30.195556,71.475278,cereals and tubers,"Rice (basmati, broken)",KG,actual,Retail,PKR,20.5,0.3409
2006-03-15,PUNJAB,Multan,Multan,30.195556,71.475278,cereals and tubers,Wheat,KG,actual,Retail,PKR,11.2,0.1863
2006-03-15,PUNJAB,Multan,Multan,30.195556,71.475278,cereals and tubers,Wheat flour,KG,actual,Retail,PKR,12.68,0.2108
2006-03-15,SINDH,Karachi,Karachi,24.9056,67.0822,cereals and tubers,"Rice (basmati, broken)",KG,actual,Retail,PKR,20.63,0.3431
2006-03-15,SINDH,Karachi,Karachi,24.9056,67.0822,cereals and tubers,Rice (coarse),KG,actual,Retail,PKR,22.6,0.3759
2006-03-15,SINDH,Karachi,Karachi,24.9056,67.0822,cereals and tubers,Wheat,KG,actual,Retail,PKR,12.0,0.1996
2006-03-15,SINDH,Karachi,Karachi,24.9056,67.0822,cereals and tubers,Wheat flour,KG,actual,Retail,PKR,13.92,0.2315
2006-04-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,cereals and tubers,"Rice (basmati, broken)",KG,actual,Retail,PKR,21.75,0.3624
2006-04-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,cereals and tubers,Rice (coarse),KG,actual,Retail,PKR,15.5,0.2583
2006-04-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,cereals and tubers,"Rice (basmati, broken)",KG,actual,Retail,PKR,19.5,0.3249
2006-04-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,cereals and tubers,Rice (coarse),KG,actual,Retail,PKR,16.3,0.2716
2006-04-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,cereals and tubers,Wheat,KG,actual,Retail,PKR,12.5,0.2083
2006-04-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,cereals and tubers,Wheat flour,KG,actual,Retail,PKR,13.71,0.2284
2006-04-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,cereals and tubers,"Rice (basmati, broken)",KG,actual,Retail,PKR,20.0,0.3333
2006-04-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,cereals and tubers,Wheat,KG,actual,Retail,PKR,12.2,0.2033
2006-04-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,cereals and tubers,Wheat flour,KG,actual,Retail,PKR,13.18,0.2196
2006-04-15,PUNJAB,Multan,Multan,30.195556,71.475278,cereals and tubers,"Rice (basmati, broken)",KG,actual,Retail,PKR,20.25,0.3374
2006-04-15,PUNJAB,Multan,Multan,30.195556,71.475278,cereals and tubers,Wheat,KG,actual,Retail,PKR,10.4,0.1733
2006-04-15,PUNJAB,Multan,Multan,30.195556,71.475278,cereals and tubers,Wheat flour,KG,actual,Retail,PKR,12.52,0.2086
2006-04-15,SINDH,Karachi,Karachi,24.9056,67.0822,cereals and tubers,"Rice (basmati, broken)",KG,actual,Retail,PKR,20.63,0.3438
2006-04-15,SINDH,Karachi,Karachi,24.9056,67.0822,cereals and tubers,Rice (coarse),KG,actual,Retail,PKR,15.5,0.2583
2006-04-15,SINDH,Karachi,Karachi,24.9056,67.0822,cereals and tubers,Wheat,KG,actual,Retail,PKR,12.0,0.2
2006-04-15,SINDH,Karachi,Karachi,24.9056,67.0822,cereals and tubers,Wheat flour,KG,actual,Retail,PKR,13.84,0.2306
2006-05-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,cereals and tubers,"Rice (basmati, broken)",KG,actual,Retail,PKR,21.75,0.3618
2006-05-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,cereals and tubers,Rice (coarse),KG,actual,Retail,PKR,15.5,0.2578
2006-05-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,cereals and tubers,"Rice (basmati, broken)",KG,actual,Retail,PKR,19.5,0.3244
2006-05-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,cereals and tubers,Rice (coarse),KG,actual,Retail,PKR,16.3,0.2711
2006-05-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,cereals and tubers,Wheat,KG,actual,Retail,PKR,11.8,0.1963
2006-05-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,cereals and tubers,Wheat flour,KG,actual,Retail,PKR,13.22,0.2199
2006-05-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,cereals and tubers,"Rice (basmati, broken)",KG,actual,Retail,PKR,20.0,0.3327
2006-05-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,cereals and tubers,Rice (coarse),KG,actual,Retail,PKR,18.5,0.3077
2006-05-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,cereals and tubers,Wheat,KG,actual,Retail,PKR,11.6,0.193
2006-05-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,cereals and tubers,Wheat flour,KG,actual,Retail,PKR,12.88,0.2142
2006-05-15,PUNJAB,Multan,Multan,30.195556,71.475278,cereals and tubers,"Rice (basmati, broken)",KG,actual,Retail,PKR,20.25,0.3368
2006-05-15,PUNJAB,Multan,Multan,30.195556,71.475278,cereals and tubers,Wheat,KG,actual,Retail,PKR,10.5,0.1747
2006-05-15,PUNJAB,Multan,Multan,30.195556,71.475278,cereals and tubers,Wheat flour,KG,actual,Retail,PKR,12.19,0.2027
2006-05-15,SINDH,Karachi,Karachi,24.9056,67.0822,cereals and tubers,"Rice (basmati, broken)",KG,actual,Retail,PKR,20.63,0.3432
2006-05-15,SINDH,Karachi,Karachi,24.9056,67.0822,cereals and tubers,Wheat,KG,actual,Retail,PKR,12.0,0.1996
2006-05-15,SINDH,Karachi,Karachi,24.9056,67.0822,cereals and tubers,Wheat flour,KG,actual,Retail,PKR,13.73,0.2284
2006-06-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,cereals and tubers,"Rice (basmati, broken)",KG,actual,Retail,PKR,21.2,0.3551
2006-06-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,cereals and tubers,Rice (coarse),KG,actual,Retail,PKR,15.8,0.2647
2006-06-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,cereals and tubers,"Rice (basmati, broken)",KG,actual,Retail,PKR,19.5,0.3266
2006-06-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,cereals and tubers,Rice (coarse),KG,actual,Retail,PKR,16.3,0.273
2006-06-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,cereals and tubers,Wheat,KG,actual,Retail,PKR,11.8,0.1977
2006-06-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,cereals and tubers,Wheat flour,KG,actual,Retail,PKR,13.09,0.2192
2006-06-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,cereals and tubers,"Rice (basmati, broken)",KG,actual,Retail,PKR,20.0,0.335
2006-06-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,cereals and tubers,Rice (coarse),KG,actual,Retail,PKR,18.5,0.3099
2006-06-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,cereals and tubers,Wheat,KG,actual,Retail,PKR,11.3,0.1893
2006-06-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,cereals and tubers,Wheat flour,KG,actual,Retail,PKR,12.94,0.2167
2006-06-15,PUNJAB,Multan,Multan,30.195556,71.475278,cereals and tubers,"Rice (basmati, broken)",KG,actual,Retail,PKR,20.25,0.3392
2006-06-15,PUNJAB,Multan,Multan,30.195556,71.475278,cereals and tubers,Wheat,KG,actual,Retail,PKR,10.6,0.1776
2006-06-15,PUNJAB,Multan,Multan,30.195556,71.475278,cereals and tubers,Wheat flour,KG,actual,Retail,PKR,12.05,0.2018
2006-06-15,SINDH,Karachi,Karachi,24.9056,67.0822,cereals and tubers,"Rice (basmati, broken)",KG,actual,Retail,PKR,20.63,0.3456
2006-06-15,SINDH,Karachi,Karachi,24.9056,67.0822,cereals and tubers,Rice (coarse),KG,actual,Retail,PKR,15.5,0.2596
2006-06-15,SINDH,Karachi,Karachi,24.9056,67.0822,cereals and tubers,Wheat,KG,actual,Retail,PKR,12.0,0.201
2006-06-15,SINDH,Karachi,Karachi,24.9056,67.0822,cereals and tubers,Wheat flour,KG,actual,Retail,PKR,13.68,0.2291
2006-07-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,cereals and tubers,"Rice (basmati, broken)",KG,actual,Retail,PKR,21.5,0.3565
2006-07-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,cereals and tubers,Rice (coarse),KG,actual,Retail,PKR,15.5,0.257
2006-07-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,cereals and tubers,"Rice (basmati, broken)",KG,actual,Retail,PKR,19.69,0.3264
2006-07-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,cereals and tubers,Rice (coarse),KG,actual,Retail,PKR,16.3,0.2703
2006-07-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,cereals and tubers,Wheat,KG,actual,Retail,PKR,11.9,0.1973
2006-07-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,cereals and tubers,Wheat flour,KG,actual,Retail,PKR,13.28,0.2202
2006-07-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,cereals and tubers,"Rice (basmati, broken)",KG,actual,Retail,PKR,20.12,0.3337
2006-07-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,cereals and tubers,Wheat,KG,actual,Retail,PKR,11.4,0.189
2006-07-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,cereals and tubers,Wheat flour,KG,actual,Retail,PKR,13.07,0.2168
2006-07-15,PUNJAB,Multan,Multan,30.195556,71.475278,cereals and tubers,"Rice (basmati, broken)",KG,actual,Retail,PKR,20.38,0.3378
2006-07-15,PUNJAB,Multan,Multan,30.195556,71.475278,cereals and tubers,Rice (coarse),KG,actual,Retail,PKR,15.5,0.257
2006-07-15,PUNJAB,Multan,Multan,30.195556,71.475278,cereals and tubers,Wheat,KG,actual,Retail,PKR,10.7,0.1774
2006-07-15,PUNJAB,Multan,Multan,30.195556,71.475278,cereals and tubers,Wheat flour,KG,actual,Retail,PKR,12.24,0.2029
2006-07-15,SINDH,Karachi,Karachi,24.9056,67.0822,cereals and tubers,"Rice (basmati, broken)",KG,actual,Retail,PKR,20.63,0.3421
2006-07-15,SINDH,Karachi,Karachi,24.9056,67.0822,cereals and tubers,Rice (coarse),KG,actual,Retail,PKR,15.5,0.257
2006-07-15,SINDH,Karachi,Karachi,24.9056,67.0822,cereals and tubers,Wheat,KG,actual,Retail,PKR,12.1,0.2006
2006-07-15,SINDH,Karachi,Karachi,24.9056,67.0822,cereals and tubers,Wheat flour,KG,actual,Retail,PKR,13.94,0.2311
2006-08-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,cereals and tubers,"Rice (basmati, broken)",KG,actual,Retail,PKR,21.5,0.3562
2006-08-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,cereals and tubers,Rice (coarse),KG,actual,Retail,PKR,15.5,0.2568
2006-08-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,cereals and tubers,"Rice (basmati, broken)",KG,actual,Retail,PKR,19.75,0.3272
2006-08-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,cereals and tubers,Rice (coarse),KG,actual,Retail,PKR,16.3,0.2701
2006-08-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,cereals and tubers,Wheat,KG,actual,Retail,PKR,12.0,0.1988
2006-08-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,cereals and tubers,Wheat flour,KG,actual,Retail,PKR,13.6,0.2253
2006-08-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,cereals and tubers,"Rice (basmati, broken)",KG,actual,Retail,PKR,20.25,0.3355
2006-08-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,cereals and tubers,Rice (coarse),KG,actual,Retail,PKR,18.5,0.3065
2006-08-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,cereals and tubers,Wheat,KG,actual,Retail,PKR,11.9,0.1972
2006-08-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,cereals and tubers,Wheat flour,KG,actual,Retail,PKR,13.31,0.2205
2006-08-15,PUNJAB,Multan,Multan,30.195556,71.475278,cereals and tubers,"Rice (basmati, broken)",KG,actual,Retail,PKR,20.55,0.3405
2006-08-15,PUNJAB,Multan,Multan,30.195556,71.475278,cereals and tubers,Rice (coarse),KG,actual,Retail,PKR,15.6,0.2585
2006-08-15,PUNJAB,Multan,Multan,30.195556,71.475278,cereals and tubers,Wheat,KG,actual,Retail,PKR,11.2,0.1856
2006-08-15,PUNJAB,Multan,Multan,30.195556,71.475278,cereals and tubers,Wheat flour,KG,actual,Retail,PKR,12.67,0.2099
2006-08-15,SINDH,Karachi,Karachi,24.9056,67.0822,cereals and tubers,"Rice (basmati, broken)",KG,actual,Retail,PKR,20.63,0.3418
2006-08-15,SINDH,Karachi,Karachi,24.9056,67.0822,cereals and tubers,Rice (coarse),KG,actual,Retail,PKR,15.5,0.2568
2006-08-15,SINDH,Karachi,Karachi,24.9056,67.0822,cereals and tubers,Wheat,KG,actual,Retail,PKR,12.4,0.2055
2006-08-15,SINDH,Karachi,Karachi,24.9056,67.0822,cereals and tubers,Wheat flour,KG,actual,Retail,PKR,14.43,0.239
2006-09-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,cereals and tubers,"Rice (basmati, broken)",KG,actual,Retail,PKR,21.5,0.3558
2006-09-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,cereals and tubers,Rice (coarse),KG,actual,Retail,PKR,15.5,0.2565
2006-09-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,cereals and tubers,"Rice (basmati, broken)",KG,actual,Retail,PKR,19.69,0.3258
2006-09-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,cereals and tubers,Rice (coarse),KG,actual,Retail,PKR,16.3,0.2698
2006-09-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,cereals and tubers,Wheat,KG,actual,Retail,PKR,12.0,0.1986
2006-09-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,cereals and tubers,Wheat flour,KG,actual,Retail,PKR,13.54,0.224
2006-09-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,cereals and tubers,"Rice (basmati, broken)",KG,actual,Retail,PKR,20.25,0.3352
2006-09-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,cereals and tubers,Rice (coarse),KG,actual,Retail,PKR,18.5,0.3062
2006-09-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,cereals and tubers,Wheat,KG,actual,Retail,PKR,12.1,0.2003
2006-09-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,cereals and tubers,Wheat flour,KG,actual,Retail,PKR,13.26,0.2194
2006-09-15,PUNJAB,Multan,Multan,30.195556,71.475278,cereals and tubers,"Rice (basmati, broken)",KG,actual,Retail,PKR,20.62,0.3414
